sample,Androgen,EGFR,Estrogen,Hypoxia,JAK-STAT,MAPK,NFkB,p53,PI3K,TGFb,TNFa,Trail,VEGF,WNT
906861,0.9110746818952141,0.2619479180712426,-0.7187888108930783,0.34293607012406335,0.1563069535771708,-0.44429672409483467,-0.14515492495381602,0.6094281529801158,0.48735734990322815,0.16955378235838164,0.2674339147494762,-0.14341502281087243,0.30919863090811106,0.6704903428917125
906830,0.9562690806813755,1.1694126351746632,-0.40737281545188514,1.3784769828903212,-0.2754327952811438,1.2860090764231664,-0.3989890564190943,0.2182247293653129,-1.5301442916968333,-0.41650943441170235,-0.21491697720846906,0.24061845673083154,-0.7297256183129974,-0.34527737135735237
909750,0.5649549267752888,0.16101871889158484,0.5502052833645262,2.7787455802266603,0.41852272896614284,0.24563310860319462,2.096506942314609,-1.3018889173394124,0.7037099188610255,0.6382251769014623,2.021772245533271,-0.8296335236108018,0.49773539582017434,-0.8868827098618325
1240137,0.9060846794201759,0.0338942925911929,0.1446069776905552,1.5822695392875796,1.9110524631248715,0.26958288679001574,0.7579650995455842,-1.2979722501888469,1.3498154090815506,1.3708006292770103,0.5090891493233233,-0.18142618464406546,0.060365109144009325,0.9235188010774398
753552,1.1233227475062983,0.9536888651355254,-0.9489303120968621,-1.0297311400267197,-0.19855582660248497,0.3564543757628108,-0.36155140832219207,1.996949173457221,0.47952101163664024,-0.06966325464135227,-0.35553525968702515,-0.6166362974319135,-0.5543698547374124,0.18948452566212276
907065,0.7435722361745154,0.946843505228881,-1.2054661975525718,0.5502691781097631,1.301991835079972,0.2392768565382868,-0.13159229517364945,3.3089111708412515,0.2655495697778147,1.0281871752180118,-0.3815318418567759,-0.7565533612834304,0.26184968923027435,0.12170809639471591
925338,0.8986439506454038,-1.1871796606403509,0.4327281175070774,0.06300023851646118,-0.21715628635914644,-1.4075354288659636,-0.4244069703320954,-0.8119494784587765,-1.2225066332287526,0.3279309900474285,-0.044428239934069205,-0.4413834578782503,-4.544615300329287e-4,0.5329791432523114
1290809,0.4068333517957211,-0.11514774644247307,-0.11783496890620078,0.22066396631117274,0.11991534793537785,0.12046114919266077,-0.1370691913106886,0.23932289065805035,-0.47656041354889705,-0.24596960800142204,0.10475088462700173,-0.2189107110597151,0.526490991374877,1.0909629643853969
949158,0.0044090752743791055,-0.18413014475162276,-0.32586441838932534,-0.16939014643406222,-0.8081832742334831,-0.15648150537737351,-0.0417937940687134,-0.24317216487943136,-0.6451194784154365,-0.09498925949872192,-0.3845811632705354,-0.27959765047758994,0.20279352667877282,0.416262346313175
924110,-1.5634114989663097,-0.9024559569429047,-1.4163383664746232,-0.11011954934103062,0.7855221733441221,-1.2825188334091355,1.1289829024523235,-0.5083707718089471,0.10351652127730215,-1.8626773525956364,0.601192368337116,1.1905977741674207,-0.24805126666026026,-0.4431634798406801
1240134,0.4983287895526946,0.13870502285629935,-0.08864820887503812,-0.22575764706045362,-0.564628838579949,0.29357849004168834,0.06641451194027205,-0.8753042102619873,0.7630892478310014,0.8459533525466902,0.06795953547894432,-0.592993577227415,1.1890624650027957,0.5784294370408007
907172,1.53183400528086,0.5073434461597376,-0.8812217479699058,1.7103101859112624,-0.7481999623983585,1.7459551348644013,0.06840581746964075,-1.6905484457202944,1.1372925796748052,1.2310211667541242,0.17188588754394718,-0.39982823924897126,1.4191757510360772,-0.8548871283070801
687452,1.3587007223740768,2.0593162887053524,0.019928413728977044,0.310425688298541,-0.21248177977469482,1.30055027790078,2.958211547826055,0.47469734346145326,0.64186319994201535,0.885446765205463,3.17667979711961,-3.010930907397065e-4,0.5906014278435497,0.08340315507689805
905947,0.017552717118897377,1.37838875394096,0.381457427886697,3.0589604883074144,-0.15551882424671534,1.057524673185503,0.5833912092668345,-0.8930289393280135,-0.7448796305433709,0.6613966921104651,0.9747910568226419,-0.27472184814248896,0.08040160590576598,0.026993349803420424
1298134,1.0008196424904112,-0.543542911188273,1.32737246269683,1.1259551882897088,-0.5717863042514956,-0.9219274156566618,0.020927499281902063,-0.20378809027138167,0.949068046872962,1.3026023149355297,0.22359336941938002,-0.8717635202691625,0.0198612554414359,-0.4921239937801753
907058,0.7837540017323681,0.8604145961380953,-1.4733019277818038,0.19498886692171435,-0.1930883303784435,1.436325310436511,-0.048311534376456106,0.3218022466272353,-2.9280059904154667,-0.2534344412220348,-0.046276792930830715,-0.6123378734523772,0.558696017799086,-0.4389961462340087
1290814,1.0198710427853237,0.32568059280757056,0.08407988454103495,0.2802745610634106,2.036202948147992,0.20302371186952675,1.890762315963264,0.2721622844947202,-0.13332149551205633,0.4853525019635111,1.69153065284789,-0.5000003620071649,1.0419919752023332,1.2962704500509181
905975,1.1329905873175363,0.9268846058504195,-0.5196181269814935,0.3065278777028863,-0.06146305247532902,1.6023093339717331,-0.44301305082820996,-0.4584220050644298,-0.9536561067738565,-0.6753484820843506,-0.3789927919507992,0.5393408948082227,0.12586808548749312,-0.059426457184204105
905939,0.552867998032115,0.6045808775058323,0.5528763605386879,1.564806080499232,0.19579442137853528,0.7074283567903746,-0.5792937898442226,0.14395512151539552,-0.2689793730064019,-0.99596608547924,-0.6108000677876906,-0.6235256110943366,-0.031173071580688754,0.3871745871899671
910704,0.7595003187057401,-0.5565478974192394,-0.6864594229611826,-0.5291252601631481,-0.8743118256650347,-1.0020778458787245,-0.4883952785465973,-0.617565388007111,-0.21884984069669208,-0.630267004707466,-0.49631188877571253,-0.8541211540410489,1.1802638563726757,-0.5419717556630387
908460,1.857627911214458,1.3291569740736098,-0.7224361173674497,0.7050691557031172,-0.3870341214367405,1.5858429548642294,-0.1940101312561271,0.039101255222050005,0.26533471318506596,-1.0094857860611253,0.13267089775913737,-0.564117679168304,0.18081097968250448,-0.8879206365367948
909745,0.8237817132118694,1.1158476480091568,0.6027208701750397,0.945364802830743,0.15495506170255322,1.1406350127090457,0.754346114124507,-1.0285613937139946,1.6950309469575957,1.094911456444616,0.953505750772853,-0.6933537828057749,1.1686360599519743,0.0020382901362230076
907173,-0.9715544840321213,-1.554487920684681,-0.3930114125990607,-0.21923511752906646,0.38624904695102646,-1.3144031665482483,-0.44088209422289515,-0.6759654806456433,0.06603236869433038,1.3566500938393224,-0.28787488168576075,-0.9030027398419482,1.208021741362012,0.5578695071321096
905936,-1.4296719378438298,2.036793280458942,0.2429528744646387,-0.022511302906202207,-0.5959467725855655,2.161587755267404,-0.7379520892169427,1.418936905249435,-0.3142670531565238,-0.5304834461889011,-0.7012426169555014,-1.0383658316190738,1.0265677851064345,1.3374487566604922
1303896,-1.984021723810847,-1.229321732516847,-1.2472794607124587,-1.225637262096085,0.5097157040774728,-1.2668463772359528,1.3578594610671608,0.1406059040700568,-0.07725696540018762,-0.6934435504223948,0.7566157368138224,2.6966287148962493,-2.093777815152559,-0.5700701080195901
907320,0.17423890701368172,-0.39737374729985736,1.0645330838347826,-0.23808432198658855,-0.687914452275914,-0.8923660012967427,-1.0644345205463035,0.7824241947005544,-0.6483466722866907,-0.22393706039263844,-0.926952067061638,-0.8132755975159865,-0.14111074226835946,0.2782228321718478
688058,0.9276783149722532,1.0599504123596142,-0.06939754881450612,1.273733127283628,0.22928260157819455,0.6184972606302445,2.8307633636154526,2.406864003556647,0.33495309328726514,-0.08730720971359023,2.4438002126052014,-0.4116683585652023,0.9266569553814237,0.24650847341128398
905974,1.0937407949932108,1.5841180642107977,-0.14974514126356225,-0.20664056771756886,1.708898582390026,1.986782558820527,2.3267859265598707,1.455465708062614,0.020172434025469935,-0.03817957000909275,1.763724498658837,-0.6529628892515444,1.9749072121335935,-1.000155352352017
907060,-0.4045621488044069,-0.7920565915682779,0.15617411312867863,0.3716178061433202,-0.48450812596902554,-0.330531661470014,-0.6833685411006967,-1.5403655417642168,0.13155442959469388,1.0307961326085022,-0.5886665097242284,0.03295636563228685,0.7203195316924399,0.48962763350328353
908470,-1.1343007348021181,0.34130484264232386,1.1158516957991214,2.3984950454715848,-1.1847597348527776,0.7868793885996066,-0.4398873481396033,0.6528737199914062,0.6799169061383804,0.7077302783729053,-0.3902094572385252,-0.7505729076157557,-0.8959243832371463,-0.3832656643623978
908465,0.5689669496580294,1.1556805508822043,-0.08888787780938594,0.4298454119927865,0.8488739890199075,1.597523173056804,-0.3747901238789688,-0.02333017796245751,-0.5335724872891054,-0.12740836183597887,-0.05266226902868332,-0.710701635316147,2.39124871943374,-0.3406232582088465
906746,0.349942422640963,-0.9867960471085724,0.8460888547024482,1.5581449768349513,0.8338033489055792,-0.6569408692358011,0.9059265540688576,-0.30012628074215797,-0.375196493487376,1.7582944896515793,0.8618792160456451,-0.9352189868015984,0.42103716231499794,-0.9574507147264101
909703,-1.3588666019871052,-1.476838339321201,-0.9831883561854173,-1.2773511362158105,-0.15125738621511006,-0.8749484297068896,-0.7182681373726849,-1.3013432454124627,-0.1862010751523586,-1.292669315093464,-0.9917253441073541,2.4431773161436467,-3.780573582220436,-0.1988790653622439
724855,-0.4785961972925478,1.6454330582061059,1.380383969401373,0.48370990124944246,-0.9318297414023693,1.7389105828926525,-0.689207787035366,0.07258578397487217,0.0458001826220415,-0.156175733192915,-0.5971297260616681,-0.35877221818278304,-0.4802355154921812,-1.4752166464007501
724831,-0.2791799309118458,1.2439641735292042,-0.40190600056192266,-0.39377435262206295,-0.8472056687379217,2.0010409669525266,-0.4106905364234667,-0.9804516864442302,0.526530360588784,-0.39212308387523426,-0.22510113205598795,-0.6951106933314731,0.2287856421285485,0.21372537409766632
906813,0.3986404363826475,-0.32678320094397245,-0.024078805574676652,0.31019396470282845,-0.22532250227491704,0.2795504248861574,-0.9215596799811728,-0.5832222338399489,-3.589057110971559,-1.0553492155097135,-0.54577676386527,-0.1626118444201114,0.14955067212524786,-1.0309908659564937
946359,-0.2795700679643564,0.0014905388608046069,4.915540717497786,-1.0394508775398974,-1.2652809273811585,-0.8063764581196043,-1.1092670325641723,-0.5088526802503721,0.4000894791256925,-0.12337108369301278,-1.0871866703467932,-0.461008743376062,0.4684771956779723,-0.050925525299528256
909707,-0.049637173271183034,-0.9757633929817515,0.034311593032301725,1.0946226388960736,-0.31638691099321936,-1.1773824510281385,-0.946746580201376,-1.347436624614013,1.299292569526117,1.3083368965540558,-0.739831178087612,-0.016374865716083795,0.733223195960538,1.5365585352117794
910399,-0.3259269734678566,-0.9057534709891376,-0.3663306377859666,0.884596544973792,-0.6419450338674173,-0.9683227430303439,0.42051545273427365,-0.3686504096546065,0.8970788338284381,0.9877900577764924,0.6604566275751353,-0.9179459899416317,0.24257524374223188,-0.1464142666972885
687816,0.4532834685528125,1.5897189238390939,0.7010662963900551,0.45505625242526027,0.5510889007636135,1.762371085849736,1.1536375858179468,-0.016994129249458763,0.3435146452317934,-0.08436972709004817,1.545545116279524,-0.645773776428068,0.7885845445059203,0.4192395983703855
907794,-0.5318845383983173,1.0753658964141672,1.4483491380702715,-0.7046977644415858,-0.6192261769715482,0.9982551029086484,-0.27100055947193324,0.3905743741438431,-1.1298091392705782,-0.4106657240408617,-0.22570996404378654,-0.4908778564385455,0.08996620989980272,0.6599453589671994
909698,-1.3953645149832097,1.7894839824539543,-0.34740969990519316,-0.16256842624558826,-0.4899581173259301,2.307485420714924,-0.226748282248879,0.653339056049431,-0.68594409319961,-0.9453120841681771,-0.3715365432458305,-0.04611380723213442,0.5910937314174731,-1.309435240844996
910903,0.602426132619948,0.8184491063558244,-0.2929810728803558,2.1342393413124143,1.6733178214198838,0.8936537575390344,1.9492801902168575,-0.6132319435040132,-0.14790520622472209,0.9506734800288981,1.871717773263615,0.6057590066618539,2.2527306404169165,-0.0734885509592058
910952,-1.2096483171070334,0.8897238655285152,-0.4131101465458255,0.14129301575374512,-0.09843622492611998,0.7094351906087938,1.1973637171669345,1.674524241380406,-0.08113608837694003,0.8353761719754185,1.3695818278540037,-0.8471247856496483,1.2818296057590917,-0.5701355622805239
909784,0.6896500462349695,0.9303920568606925,-2.0162169190847528,1.891509570200313,-0.024530972872628495,1.8276787392209344,1.533354706275776,-0.03437279869028992,-0.08157500101335781,0.8715882437704949,1.252107782511802,-0.9958152710478646,2.342819918235718,-0.5300885358401787
724873,1.6486243208783176,1.3007070352905374,-0.467320574966423,0.5465563012516469,-0.505826948231581,1.1108331794846058,0.9602850666384841,-0.2692799761662363,0.05966406197763436,-0.5838646642101729,0.9983685263651761,-0.2098362500128363,1.498539151838885,-1.5920070310633
684055,-1.1774282772147318,-0.7891516332185424,-0.09157597327050361,-0.7130929877352944,-1.2013726676723708,-0.716183981499117,-1.1430063576518505,-0.5946483619674439,-0.44836782638194406,-0.8746006651583614,-1.3308995872987366,-1.289832138559244,-0.6307671889455522,-0.002832178192261003
906815,1.184348444594848,0.5019630617819714,-0.3742669503013497,-0.14934879662232287,-0.8802628091572529,1.2876130679400464,0.03419120505239539,-1.4103452491611381,-0.5701728003128504,-0.5559294636038234,-0.17614877057319533,-0.7444500375933177,-0.5476625261002159,-0.3439414354742074
906834,-0.40435937527859434,0.1469875152811581,0.1407113413941401,-0.4933196155400372,-1.371199951690487,-0.03862917773951204,-1.225473001126415,1.37887534212685,-1.596566359008978,0.6302774434490575,-1.177334340440322,-0.1931017181631169,-0.6951710669216965,1.2814381534638755
906798,-1.072478284005715,0.17528452305015874,0.2826384468194613,0.8522327068684237,0.3148191673555101,0.9238276683382465,0.10333364953339867,-0.3739066342864568,-0.1655739305414775,-0.8029211431256331,-0.2215341140162537,-0.2525765936565399,0.8040920619820996,-0.8094777362203527
910079,0.2707935106215577,0.5676875975956928,1.4445545477778439,-0.7370687558600714,-0.9964359792399401,0.4298055518598023,-0.6424071146172751,0.2922771233088519,-0.5411411000927775,0.11506020292158138,-0.576872199230626,-0.054212979591825375,0.6027915820418729,0.7974209272048713
908462,-0.37743062383392817,-0.23327951282427944,0.37155913119626893,1.2064898162627258,1.330035837599991,-0.09342314868457705,0.3990889334948092,-1.4585690598933758,-0.009694883628247065,0.4553123795169648,0.6456237997880888,-0.7941062465128609,0.6291503597178226,0.38007248545612504
1290798,-0.126397454583619,-0.2659745156048093,1.5369919404146684,-0.83124150977965106,-0.14076884003157727,-0.6801778027823198,-0.7770637388560379,-0.03376188971721372,-0.6836297015382884,-0.0926419255733657,-0.8560933599669245,-0.28354652676915404,0.7432535106124023,-0.5386900920619369
905976,2.133223078801007,0.9777524005765972,-0.45213708470214437,2.186025200636246,-0.34004742592655235,1.7849153344451696,-0.07564039557933384,0.6912536089903328,0.2290689743246366,0.5581363321714874,-0.01941557088844221,-0.557004596956843,0.05833137146549431,-0.3788964447677724
906844,-0.9265785030477727,0.31382708335920373,0.6277565922718978,-0.2957532779700847,-0.6665083633481043,0.45992155593335987,-0.8622568922549128,0.6232515245308131,-0.5819940339970366,-0.28009400540482693,-0.681027715613497,-0.07428312026545406,0.22567274631817447,-0.11418789187069797
1240212,0.9564905912507478,1.5448358969979168,1.4692561226011582,-0.08197235872225112,-0.7213972384492383,1.0732106889378352,2.5640928349461856,0.26244374826645017,0.11884895533001845,0.9090226756907744,2.4755758383751685,-0.32499050318817546,1.1893378424539587,-0.023935757134272678
1298151,-0.7201816029595911,0.764710933250694,-0.07177283864491367,0.18804134012435234,-0.9198062217243644,0.4511569491510306,0.7534524584344707,0.7711013525104777,-0.7527448558567753,0.9920336290411748,0.47994614756785337,-0.48263189693916825,-0.2881888626205228,-0.586028945771546
906817,0.8101125204955762,0.3453990747506259,-0.7167863611647074,0.6494909616308048,1.172940753399501,-0.11854387205712352,0.46221738253204847,0.9669694297796745,0.08453947588439731,0.21299205712800465,0.7594297195697816,-0.3896077542810978,0.5176279856655199,-0.4044877049522666
1503367,-1.3331055288460796,0.6390367546489043,0.10993150187503159,2.0428427841869765,0.8645509744514583,0.8674216887919175,0.5679709813909897,-0.1947774672800426,-0.9335277260914971,-0.3168558478124987,0.2594317072026463,-1.371756065183207,0.877052220121165,0.634335127913724
753541,1.4854807625363455,1.3213070391213626,-0.33735563736899643,-0.030936574566306895,1.6170617572790347,0.26477865955747515,2.8130189524232296,1.8935904436383764,0.09854123615987588,0.358950232603218,3.1154588755247907,-0.33737228529657093,0.024018637009615904,-0.8535452359256724
1290730,1.0822979108744002,-0.8712166734156709,-1.7029167346472645,0.2571811260180026,0.8838748938937767,-1.077391211630078,0.7985268666886053,1.7513491101301597,0.3138574921119667,1.1105109055743014,0.8176237387275387,-0.9842916346793523,0.18172584554605592,0.5345964581838153
905977,1.271388405219,1.137648350530903,-0.9241393008676325,-0.25269644008963554,-0.42545441726058114,1.31365494015115,-0.17824108868547087,1.0734470940642937,-3.665128948943219,-1.1134496206551148,0.08479821621702995,0.046365403856808374,0.4203801361605285,-0.36809418231878194
909255,-0.9720865748083172,0.3483010150910998,-0.34486463144970453,0.1601073785907601,-0.8327234694926718,0.829883052732499,-0.8229768671108854,1.459633663960548,0.14943735819506884,1.216587620741216,-0.9131045932053825,-0.2616541665789875,0.08471196060249775,0.5375090378978379
1240131,0.5883725428721109,0.4010142793668176,-0.6010063805602107,-0.3739192916771024,0.47811596221033204,0.04079763618339268,0.27308131194316937,0.769094331791897,-0.3759090290300481,0.4470712772886518,0.33398365762467724,-0.28504166934115144,-0.1513754976096161,-0.26386830514188336
1240141,-0.5700100248483373,0.23286794742266884,-0.5571029249227283,-0.9549963958278846,0.08054012736028317,0.46959391672077433,-0.5868810339077587,0.10345375700877482,0.08881915350239819,-0.7183495970324721,-0.19703399332352212,-0.6407151250772909,0.8698096793115296,-0.9611080861055965
1290810,0.2378041765446967,0.04162872851030971,-0.37840841165980543,-0.07157398664451686,-0.10518747114908174,-0.17870704744506002,0.4419635143647085,0.8082952955036207,-0.31112938565819936,0.2214271770834594,0.4958683726304542,-0.4596863823347989,0.3623538700318586,-0.24465025362576726
753618,-1.613819543618125,-1.0957873760181085,-0.6559573757128684,-0.8068591734393703,-1.480888999169825,-0.9275655852269319,-1.517395193801074,-0.8530866318537821,0.38266494293869086,-0.2825657741970445,-1.6098940191231323,-0.45328092710566364,-1.3649496706972686,-0.6622687601586651
687829,-2.0132287046234283,0.16393139068836474,-0.17635240138537073,-0.8456924771651473,-1.1171715874038142,0.493036967959928,-0.32378859297594625,-0.18569435665806208,0.9846889342305051,0.12229452579100758,-0.20775173105372,0.29486154012132004,-0.9164914797909339,0.6319019293690507
949155,-0.5750930792889646,-0.5640099523084273,0.7161121568061745,-0.67912524589632,-0.6910168368892777,-0.650995570490262,-0.9847196527849426,-0.6094306933872049,0.467355787856895,0.15439439939425606,-1.279442794485398,0.1513097648563476,-0.11647138450061652,0.16749825500990215
1290813,-0.1518332666818107,0.27906868475504343,-0.6689188219398274,-0.32663104183228614,3.301270173889731,0.21150872313280322,0.3769028686971341,-0.18474918294758014,0.0815381557414037,1.2099237086255674,0.38713686887351795,-0.5782647972287963,0.24769946115527344,0.6960021827044334
909747,0.974009703309489,2.348203580828854,0.05170770071844409,-0.2932756053047629,1.5421622016006142,2.1946778971266596,0.4211679255358136,0.29758056859276005,-0.525435523604456,0.43132868560363447,0.681107188445372,0.5126536655671773,0.15787943410092733,3.5466440192613753
1290808,0.7483505703098953,0.41334402974009155,1.499966613440262,0.30545674887743157,0.8436519966143274,0.3591970086566662,1.9553936682544557,0.7817110781965698,-1.0602548439944521,0.26456750919398025,1.8008658503571853,-0.6304876837122321,0.6030078491317821,-0.5902474147879733
906797,0.9203166230520422,0.09446443364588544,-0.2839338925169877,-0.27761388709915,0.9955431510903896,0.22773112491326356,0.15128170252200804,0.04560887097896305,1.0437273245488177,0.7127758075278952,0.30070425575306764,-0.8151056749923584,-0.36109825650469934,0.9140810701689251
910695,0.07372322251203964,-0.3362837809695288,0.3477411966329914,-0.8405180362442707,-0.9808727195613939,-0.523998351712568,-0.5736932648769024,0.3760126631402545,-0.02617523713522157,0.2771142419562782,-0.4912723839176895,-0.13671434572388236,-0.6212931745624403,1.0785702808267754
1240132,-0.12420252087823277,-0.11931615969924941,-0.1203756025169834,1.145550124199697,-0.5984122609725724,0.07806364284211305,-0.1751272084172992,-1.3174568662592605,1.6997880798320226,1.0404153800599314,-0.12775530052650794,-1.059398136434838,0.7194241535058175,1.0083962151956418
908150,0.4494758140721148,-0.24478023650746664,0.6038847666546139,0.21870001217323762,1.750611915065623,0.04170478028508098,0.019676697239310023,-0.8198566466722067,0.21680983287044425,1.799079891687178,0.051323314632583786,0.011435932016429708,0.36683512279277125,1.7555968111410627
907169,1.2766172406201255,0.4872333526130401,-0.8882104304769946,0.6098854936802629,-0.8544397772659451,0.7622661462040015,-0.1624633254918587,-0.8210579189868423,-2.5065780420254082,-0.694318940448533,-0.32630082011518097,-0.3869267277219189,-0.37999161368881373,-0.32911241156660676
722045,-0.1889687698456757,0.6014143348035706,0.2538651349620731,1.0270535690632994,-0.04070373402598095,1.107155636835224,0.5422764250476018,-0.515369309792312,0.8006444511046223,0.2991441374086196,0.8163642764680108,-0.6745243014473854,0.1027927439506191,1.4063513855934782
909723,0.49071598972502867,1.6167809178249364,-0.5013370411344992,0.4007596161141591,-0.5669213392739104,2.1501825371771943,-0.7396086893876047,1.0043153186002678,-2.3711902636882853,-1.0821280394489001,-0.6548803322575903,1.6928205514833978,0.24618912147412714,-0.12959019180087483
905961,0.2526469873063847,0.4347901038113789,0.3883289245148044,-0.5869597697065345,0.24631257678589738,0.4785567652529788,-0.1826000915632565,0.7066461339540782,-0.9732039679216372,-1.099253924664624,-0.16539487292719854,-0.4259993936898899,-0.5869574346716079,1.5281811358992292
910926,1.1031165799441283,1.8966396211940064,0.20056331840034847,0.398524058625604,0.15350561538090543,2.026154588715188,1.0183473289350626,0.6778159356759051,0.7384336809795415,-0.08989795753951484,1.0097302420036964,-0.5948233432592029,0.5882354836690266,0.32006405861301984
1240136,-0.2932352471805083,0.7594787065203327,0.6553684609758998,0.005677286137111113,2.264001513803074,0.08694729921321821,0.6227242419768927,-0.6822249268984131,1.452139423218503,1.015027352051173,0.6372146577297303,-0.4940459563448187,0.8435041941425324,0.43047773507293136
909696,-1.7983268015172416,-0.6922170922693376,-0.40571002749982366,-1.59802596382842,-0.029253051450206704,-0.046794567703273685,-0.27122115649884443,-1.3588082643612822,-0.3888644908828786,-1.2787106708549643,-0.4525657036371181,2.9394785754369517,-0.06566474690791332,-0.45945212792662293
1240210,-0.41183750013864423,-0.7231954424688252,-0.015120161437381435,-0.8097472727834681,-1.2507317295044562,-9.824364091977733e-5,-0.9302811092673734,-0.8622736607511838,0.6314047370450876,1.2054683775775858,-0.9375524630349006,-0.2800099135538758,-1.3832625340973166,-0.07314689362334173
910544,-1.248439682008779,-0.3354692107885604,-0.7659486901985696,-1.014127397612074,-0.4395354674082223,-0.32091853041396723,1.377304269334472,0.8494634606790976,0.8356577200162091,-1.8507153947831978,0.7677916588082276,1.5796401759826422,-0.17568339463888188,-0.8673568334956956
925347,0.35299508234706584,2.0624456189647096,-0.7017278315468417,-0.38211343467090414,1.6541033416637683,2.212800619111292,1.6600508536114553,0.15484413526147725,0.6826268490775536,-0.649130008341962,1.5693320614683968,-0.38831481651189464,0.25151484198391894,1.7245351407989524
1240206,0.767195443866161,0.9455849601077856,0.8511724206451329,-0.8680035382727384,1.973722413920609,0.44418009147847787,-0.295019333532894,2.0878499184736525,0.010306859758195041,-0.18001280527088223,0.07359657664684459,-0.4011319971283039,0.4055255448821783,-0.7049214030574481
724868,0.0978838072401274,0.29835008902440824,0.031728747985734586,0.5244161161650919,0.17439109524211127,0.7323447134749427,0.8015070103386226,-0.16977666915753853,-0.38975658011716535,0.7951322713194817,0.7808449307305344,-0.6314227336716398,-0.5698505072142724,0.33137371150842265
724866,0.1857090973931193,0.2519535847142893,0.2989411528998537,0.4435285600454364,-0.10650495213486454,0.2337740501664885,0.2404177081669799,0.10934305849648493,0.06715582870350655,0.7527867212033252,0.6495462904348074,0.053928155421938885,-0.7901124376417409,1.9364734471949294
687995,-0.30024920438683617,-0.9266401710589374,0.5448220550248839,-0.25870767016622404,-0.5009775581016125,-1.1014659376933473,-0.7803763841006153,-0.6043024639922779,-0.6064961637045478,0.18879484197593407,-0.7584674976508534,-0.3992318754371213,-0.92294439460808,-0.12705492203971105
910548,-1.135441768553019,0.23545699226188893,0.5058535361518065,-0.5847327039775172,-0.12344740143562077,0.41115520487840945,1.0502295895828497,0.8790015081751008,-0.7743393351246706,0.29982343879898227,0.9469005049410537,-0.4080118890363568,-0.4332448686375919,2.2719940190178254
910549,0.7934497745249378,2.0758436799423405,-0.25988218310288025,0.5458731253590452,0.6984388229843728,1.5408738641798057,0.7198663613451289,0.17249090816488233,1.311100607602927,-0.5409727292878298,0.9971046655563762,-0.7518896186509807,-0.049104701787379454,0.7851323527320423
905991,-1.2522229613941047,-1.1681600342590794,0.5943762366037728,0.453009692556928,0.330423749517831,-0.9219766401131135,0.2847094159378711,-1.0149819492450691,-1.5102157932225933,0.8203370137064339,0.33981464509463116,-0.10097919658477106,0.3753808542667946,-0.335061756312204
